Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1cPXOzyeZauSAsT1yy7aBp,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,2,I wouldn't guess this was Kiss!,6c42e6747cd0462db26ba8605f729d93
spotify:track:2XlwQp17g1hnMGueyMY6pr,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,2,Never would have thought Sting would have a lovely jazz voice!,6c42e6747cd0462db26ba8605f729d93
spotify:track:2ysXuQd8uOfSMZcMRR5Ux4,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,"Good pick, this is not a Linkin Park sound. Sorry, don't really like the song.",6c42e6747cd0462db26ba8605f729d93
spotify:track:35ItUJlMtjOQW3SSiTCrrw,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,"I love Queen! But I don't think this is super different from other Queen songs. Still very theatrical, what is very Queen.",6c42e6747cd0462db26ba8605f729d93
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,1,"I can remember this came out, and it was a different sound we were used to. Madonna could stay relevant for multiple decades.",6c42e6747cd0462db26ba8605f729d93
spotify:track:4IvZLDtwBHmBmwgDIUbuwa,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,"I had to do some research, I don't know the Pixies, so I cound't tell if its different. Its a bit softer, sorry, don't have anymore points to give.",6c42e6747cd0462db26ba8605f729d93
spotify:track:4qb8QUWJCrW3hHuUcSSvmC,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:5H1sKFMzDeMtXwND3V6hRY,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,My kids were happy when this came on. Still all sound the same to me..,6c42e6747cd0462db26ba8605f729d93
spotify:track:5QdBAG8cpZhM3kIAQLDRN2,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,"Oh no, I also submitted a song from Ozzy, apparently a softer song is not that out of the ordinary :(",6c42e6747cd0462db26ba8605f729d93
spotify:track:5X6yCKuV7JIBDhlON8rNEm,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,1,"I had to do listen to Psychostick before I could judge this song... What did I just listen to, haha! Is this a metal version of Weird Al Yankovic??",6c42e6747cd0462db26ba8605f729d93
spotify:track:6F2vo4sxRNQ58VYe3pdiaL,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,1,I would not have guessed Blondie could rap.,6c42e6747cd0462db26ba8605f729d93
spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-03T13:09:42Z,0,"Her voice is still very recognizable, but different.",6c42e6747cd0462db26ba8605f729d93
spotify:track:0S3gpZzlT9Hb7CCSV2owX7,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,"You know what, this was a much better use of his voice. Interesting choice!",6c42e6747cd0462db26ba8605f729d93
spotify:track:0Z7nGFVCLfixWctgePsRk9,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,Saw this one coming a mile away. True to the prompt... so I guess it's worth a point. ,6c42e6747cd0462db26ba8605f729d93
spotify:track:1Cj2vqUwlJVG27gJrun92y,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,Definitely different from their usual stuff! ,6c42e6747cd0462db26ba8605f729d93
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,0,"You know what, I actually don't mind this song. One of her better ones! Not sure how it's different tho ^^""",6c42e6747cd0462db26ba8605f729d93
spotify:track:4qb8QUWJCrW3hHuUcSSvmC,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,"I have no idea what this guy usually sounds like, but it was a nice surprise in the list! ",6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,2,Excellent. ,6c42e6747cd0462db26ba8605f729d93
spotify:track:5H1sKFMzDeMtXwND3V6hRY,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,"This was my top song of the year according to Spotify. Only the last bit is really ""hardstyle"" but it surely was a nice surprise. ",6c42e6747cd0462db26ba8605f729d93
spotify:track:5QdBAG8cpZhM3kIAQLDRN2,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,0,Eh... The piano was so annoying -_- I liked Ozzy's other song better. ,6c42e6747cd0462db26ba8605f729d93
spotify:track:6F2vo4sxRNQ58VYe3pdiaL,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,1,"I liked it when she stopped singing altogether, groovy! ",6c42e6747cd0462db26ba8605f729d93
spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,8f417b39dd2c4db190f99a5c65de0d17,2025-12-04T17:45:05Z,2,Nice one. Very special artist but I like this better than her usual stuff. More natural is good. ,6c42e6747cd0462db26ba8605f729d93
spotify:track:1Cj2vqUwlJVG27gJrun92y,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,0,"Interesting cover, but I prefer these guys in nu metal mode",6c42e6747cd0462db26ba8605f729d93
spotify:track:0S3gpZzlT9Hb7CCSV2owX7,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,"I saw the video of him singing this at his final concert, and people in the audience were crying. Powerful stuff indeed",6c42e6747cd0462db26ba8605f729d93
spotify:track:0Z7nGFVCLfixWctgePsRk9,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:1cPXOzyeZauSAsT1yy7aBp,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,I learned about KISS from an episode of Glee. Nice pick,6c42e6747cd0462db26ba8605f729d93
spotify:track:2XlwQp17g1hnMGueyMY6pr,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,0,"Sting really does do it all, but I prefer his reggae-tinged songs and collaborations with Shaggy",6c42e6747cd0462db26ba8605f729d93
spotify:track:2ysXuQd8uOfSMZcMRR5Ux4,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,0,"Interesting hearing Mike Shinoda sing, but I prefer him rapping while Chester is screaming",6c42e6747cd0462db26ba8605f729d93
spotify:track:35ItUJlMtjOQW3SSiTCrrw,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,For some reason I thought this was an Elvis song,6c42e6747cd0462db26ba8605f729d93
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,"Yeah baby, yeah!",6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,Your comment won me over,6c42e6747cd0462db26ba8605f729d93
spotify:track:5H1sKFMzDeMtXwND3V6hRY,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:5QdBAG8cpZhM3kIAQLDRN2,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,2,I'm giving Ozzy a total of 3 points this round. Props if you also picked his solo song,6c42e6747cd0462db26ba8605f729d93
spotify:track:6F2vo4sxRNQ58VYe3pdiaL,8e89c17884874f70b85ac9e4dcf5e8ef,2025-12-06T04:09:02Z,1,Good call on the Blondie rap,6c42e6747cd0462db26ba8605f729d93
spotify:track:0Z7nGFVCLfixWctgePsRk9,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,Noooooooooooooooo.......,6c42e6747cd0462db26ba8605f729d93
spotify:track:1Cj2vqUwlJVG27gJrun92y,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,1,"Hahaha! The same exact thing happened to me with your whole ""thinking I had found a new fave band"" story and ""this isn't really my genre""! Are we kindred spirits?  😂 Anyway, I agree that this is unique for Disturbed, and I would love to give this a point... but I personally want to draw a line when giving out the points (since there aren't many) and this time it's on covers.  Here are 10 silent points instead.....
So I'm back, I had 1 point left to give and so I exchanged those 10 silent points for 1 real point for you, my kindred spirit.",6c42e6747cd0462db26ba8605f729d93
spotify:track:2XlwQp17g1hnMGueyMY6pr,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,"This is a cover of a cover of a cover, lol. It's a good song! But as mentioned, I personally drew a line on covers.",6c42e6747cd0462db26ba8605f729d93
spotify:track:2ysXuQd8uOfSMZcMRR5Ux4,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,1,"I really like a lot of Linkin Park songs, but I would never list them as my fave band. Weird that. Anyway, I agree this is out of the ordinary LP.",6c42e6747cd0462db26ba8605f729d93
spotify:track:35ItUJlMtjOQW3SSiTCrrw,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,3,"Wuuut, I thought this was an Elvis song! Wow, I think this is a great submission for this theme!",6c42e6747cd0462db26ba8605f729d93
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,1,"Yes, definitely not typical Madonna. I quite enjoyed it.... And I think it's my mission to give at least 1 point to madonna because yorick would never. 😇",6c42e6747cd0462db26ba8605f729d93
spotify:track:4IvZLDtwBHmBmwgDIUbuwa,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,Not a bad pick.,6c42e6747cd0462db26ba8605f729d93
spotify:track:4qb8QUWJCrW3hHuUcSSvmC,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,1,"Aaaalllright, this song so out there, I'll give this a point. It was enjoyable, and indeed it's very different from all his other music before.",6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,1,"Really an interesting pick Marijn. ;) I can't help but imagine the Germans back in like 1800 or so gasping at the surprise....maybe some women fainting in shock?  Anyway, glad for the comment because I probably wouldn't have given this a point.",6c42e6747cd0462db26ba8605f729d93
spotify:track:5QdBAG8cpZhM3kIAQLDRN2,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,"I can't stand Ozzy tho.....I think this is just a tiny bit better than the other Ozzy song in this playlist, but there's something really repetitive.",6c42e6747cd0462db26ba8605f729d93
spotify:track:5X6yCKuV7JIBDhlON8rNEm,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,2,"Haha, yeah, this is out of the ordinary for them, and an original (as in, not a parody cover) I enjoy this!",6c42e6747cd0462db26ba8605f729d93
spotify:track:0S3gpZzlT9Hb7CCSV2owX7,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,"I don't like a lot of Ozzy's stuff, but this I can listen to. But with that said, it's an ok song....",6c42e6747cd0462db26ba8605f729d93
spotify:track:6F2vo4sxRNQ58VYe3pdiaL,f2c7860442964a8aa327c08f81ce884e,2025-12-06T09:55:12Z,0,This is just not my kind of shindig.,6c42e6747cd0462db26ba8605f729d93
spotify:track:35ItUJlMtjOQW3SSiTCrrw,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,"I always thought this was an Elvis song or some kind of cover, so yeah, excellent pick",6c42e6747cd0462db26ba8605f729d93
spotify:track:4IvZLDtwBHmBmwgDIUbuwa,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:4qb8QUWJCrW3hHuUcSSvmC,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,"My dad did exercise to a norteño CD, which we all thought was pretty weird at the time.  Anyway, fun stuff",6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:5QdBAG8cpZhM3kIAQLDRN2,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,"I know this song from a Netflix show about kids going through puberty, so I just imagine this is about Black Sabbath all having hormone imbalances",6c42e6747cd0462db26ba8605f729d93
spotify:track:5X6yCKuV7JIBDhlON8rNEm,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,"They're making fun of it, but it does mostly work.  The most successful pop songs often follow a formula but also need to have something else going for it.  Sometimes it's luck, sometimes it's connections or attitude, sometimes it's a woman wearing a dress made out of meat",6c42e6747cd0462db26ba8605f729d93
spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,3,"Lady Gaga spent years wearing meat dresses and Alien costumes, so that she could eventually have the capital to make whatever music she wanted and people would still care about it",6c42e6747cd0462db26ba8605f729d93
spotify:track:0Z7nGFVCLfixWctgePsRk9,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,0,"My problem with this Beyonce album is it feels like she's just doing it as a gimmick.  Why choose Jolene to cover?  That's too basic, if you really wanted to pay homage you shouldn't do the one song everybody already knows.",6c42e6747cd0462db26ba8605f729d93
spotify:track:1cPXOzyeZauSAsT1yy7aBp,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,0,I wasn't around in the 70s but I feel like it was almost a given that every arena band would have a couple of slow songs for the ladies.,6c42e6747cd0462db26ba8605f729d93
spotify:track:3DlRZM6zKSlAZigHbJQ3cp,40c82386fde649698175204b126c1f48,2025-12-07T02:20:14Z,1,"I felt like this one wasn't so far from her style, but I did like that it was made for the Austin Powers movie",6c42e6747cd0462db26ba8605f729d93
spotify:track:6oT5s4bAHOMM5cvt1v9Kzv,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,0,"She has the voice for a country-song maybe, but I couldn’t help comparing this to Madonna’s Devil Pray (with Avicii).",6c42e6747cd0462db26ba8605f729d93
spotify:track:0S3gpZzlT9Hb7CCSV2owX7,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,Seems we had the  same idea,6c42e6747cd0462db26ba8605f729d93
spotify:track:0Z7nGFVCLfixWctgePsRk9,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,,6c42e6747cd0462db26ba8605f729d93
spotify:track:1Cj2vqUwlJVG27gJrun92y,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,0,"I’ve had a similar experience where I fell in love with a cover first, but it’s a one-off song by the cover band. What do you think of the original song by Simon & Garfunkel? ",6c42e6747cd0462db26ba8605f729d93
spotify:track:1cPXOzyeZauSAsT1yy7aBp,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,I enjoyed this one ,6c42e6747cd0462db26ba8605f729d93
spotify:track:2XlwQp17g1hnMGueyMY6pr,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,0,The Chet Baker version is the standard for me and it’s hard to beat. Maybe if I gave this a couple of listens ,6c42e6747cd0462db26ba8605f729d93
spotify:track:2ysXuQd8uOfSMZcMRR5Ux4,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,I enjoyed this ,6c42e6747cd0462db26ba8605f729d93
spotify:track:4IvZLDtwBHmBmwgDIUbuwa,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,2,"Pixies—your favorite band’s favorite band! I actually did hear this song first as a cover by one of my favorite bands, but the original is superior. I saw them as an opener in 2019 and this song was a highlight. ",6c42e6747cd0462db26ba8605f729d93
spotify:track:4qb8QUWJCrW3hHuUcSSvmC,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,"I’m realizing I have blind spots in music. I know some people who like this artist (my mother-in -law for one haha), but I don’t have any idea what his normal work is, so I can’t compare. This song is lovely though. ",6c42e6747cd0462db26ba8605f729d93
spotify:track:5G2RyS5wHOHh8JjLg13AnJ,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,Good background info! But was all his songs so forward? ,6c42e6747cd0462db26ba8605f729d93
spotify:track:5X6yCKuV7JIBDhlON8rNEm,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,The danger of hearing a song from a band for the first time is that now I’ll always think of them as a sarcastic Nickelback 🥴,6c42e6747cd0462db26ba8605f729d93
spotify:track:6F2vo4sxRNQ58VYe3pdiaL,03706e4d1d7f485fb17402c595c6e3d2,2025-12-07T02:20:32Z,1,Smart pick ,6c42e6747cd0462db26ba8605f729d93
spotify:track:2vnTwaL9xDNG88xClpfNQk,17967ba07eb34cc79ad594431228c338,2025-12-08T06:09:03Z,2,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3EgvmOhP3NQUHY7d6PDOUg,17967ba07eb34cc79ad594431228c338,2025-12-08T06:09:03Z,4,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,17967ba07eb34cc79ad594431228c338,2025-12-08T06:09:03Z,2,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:7E66uxFz2NtHWAyiGXotha,17967ba07eb34cc79ad594431228c338,2025-12-08T06:09:03Z,2,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-08T12:24:07Z,1,,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-08T12:24:07Z,3,I love her music!,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-08T12:24:07Z,3,"I didn't know this one.

After the first 5 Fuck's. I thought, ok I already get this song, I hope for some more variation.

But somehow after Fuck 20ish I started to really get into the song and was entertained by the lyrics!",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-08T12:24:07Z,1,It's a bit funny..,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:57KQl5dPg8HV1QCAd59Cyp,6f82e8f8fc0c4ad7a1e7973ea55efcba,2025-12-08T12:24:07Z,2,I love when different genres meet eachother!,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1p5kC161fWMA2QlwV3Vi4W,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,I guess the guy really needed to get it off his chest. Terrible song and flattest beat I've heard in a while though... ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,Almost 6 and a half minutes and only 2 fucks? Wouldn't cover my kids ears for this one! ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,"I was really into it, but the end ruined it for me. The beautiful musicality completely dropped away. ",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,"Just hijacking this comment space for my final thoughts on this round. Emma is a proper lady so it was a surprise she included this round (and she had trouble picking songs haha). Great fun though and an excellent prompt! I teach my kids swear words, or better put ""strong language"" has a time and a place. Heck, Mythbusters proved it! So I'm not too worried about my kids hearing bad words, I just try to teach them the value of words and when to (not) use them. Emma often disagrees. ",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3GNmo4ljOTnd8k6VKug1Ut,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,I like the song. Eurovision ftw! ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,This guy earned some respect for that half time show. Masterfully done. Wouldn't listen to his music on my own though. ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3U3hFkMr0Q90pD24EkE3Pr,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,Decent track. ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3udCid1W2whR6CQrVpsKUh,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,"Generic, but catchy. ",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:50AB24h51HlBrp6PqOg50k,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,Oh Rammstein. Bunch of weirdos. They should stick to German though haha,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:57KQl5dPg8HV1QCAd59Cyp,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,2,Metropole +2!,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:62nQ8UZVqR2RMvkJHkcO2o,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,Only one fuck? Points must go elsewhere... Otherwise great song though. Can't go wrong with Pearl Jam (most of the time) ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6nBh8A8eL6dpul4FgNEKoL,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,0,Cheeky. Nope! DQ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6Zj3YsYfj8YTY9aGMDnpn8,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,2,"Excellent choice. ""Ain't it a shame that you can't say fuck"" I love the meta! ",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:7E66uxFz2NtHWAyiGXotha,8f417b39dd2c4db190f99a5c65de0d17,2025-12-08T23:39:13Z,1,This song actually has a really nice flow. ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1p5kC161fWMA2QlwV3Vi4W,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"I didn't see the explicit label really add anything to the song. There were a lot of fucks, a couple of bitches, but very little emotional range. The music didn't do anything for me. Nothing wrong with it, but everything was just ok.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Iconic chorus with great drums and guitar. Some nice build throughout the song, building on a clear center point, being the chorus. A clear display of frustration, where the explicit nature of the song adds to expressing that.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,7,"Wow.... what a mashup, different styles, different genres, different languages, and somehow they made it into a coherent song. So creative! The only nitpick for me would be that the harmonics are fairly straightforward. Yes, this holds it together, but it could have done that with less straightforward harmonics as well. But lush and great harmonics. The explicit part adds something, although not too much",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2vnTwaL9xDNG88xClpfNQk,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Fun song with a great message. The song is not very remarkable, but the rap has a nice flow which made it an enjoyable listen. The explicit part used to good effect.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3EgvmOhP3NQUHY7d6PDOUg,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Culturally, a big impart on artistic freedom. The message is clear, and it has a good hook, but besides that there isn't much there for me. The lyrics aren't even that bad, but the delivery is horrible.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3GNmo4ljOTnd8k6VKug1Ut,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"yeah, it's simple and straightforward, yes it has limited melodic and harmonic richness, but at least it puts that to good use by focusing on emotional delivery, which I can appreciate. And the explicit label allows the artist to express themselves more broadly.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3IQSYqnKsCTMLWn2xE3HFT,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,1,Musically very straightforward with a very predictable electronic hip-hop loop with some heavy production to boot. But this is 100% what they try to parody with great success. It's just so damn funny :D,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3U3hFkMr0Q90pD24EkE3Pr,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,1,The boy from Ipanema ;) Nice Bossa-Nova influence which kept me from sitting still. Simple but well executed with great vocals cause for a fun song,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:3udCid1W2whR6CQrVpsKUh,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,1,"Funny song with a good message, although it is a bit on the nose. But the music is too formulaic and conventional for me to get into it. But again, great message.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:50AB24h51HlBrp6PqOg50k,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"As always, powerful vocals, yeah... it's a clear message, but very one dimensional. Also, the song is formulaic with little to no development.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:62nQ8UZVqR2RMvkJHkcO2o,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Great social commentary with vocals that deliver. A nice arrangement with some good development. But it left me wanting more development, more exploring, and then the song ended...",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6nBh8A8eL6dpul4FgNEKoL,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Nope, no E label! haha. But it is a parody song about explicit parody songs... so, I suppose, ok. For me the song is funny and succeeds in the parody, but doesn't have anything else.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:6Zj3YsYfj8YTY9aGMDnpn8,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"too tight, too formulaic, too conventional, couldn't give a fuck ;) Vocals are enjoyable, but not enough to save the song for me.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:7E66uxFz2NtHWAyiGXotha,cb32b95f19b94a969db5e02c6102bb00,2025-12-10T23:52:01Z,0,"Nice syncopation with some breathy vocals for a hypnotic vibe. The form is very conventional, which I felt held back the song a lot. I really liked the start, but in the end, there was too little in there for me to really get into it.",52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:1p5kC161fWMA2QlwV3Vi4W,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,This is really terrible ....,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:23IJ5wLRhEZ9DOuia5mPiZ,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,0,I knew this from CSI of course. ,52ea07d02c2a4fd09613b1b525a3ba41
spotify:track:2T8yuUKl1nhmtaIocqWo4i,f2c7860442964a8aa327c08f81ce884e,2025-12-11T20:54:23Z,3,"I quite like this! Until the repetitive end, yeesh.",52ea07d02c2a4fd09613b1b525a3ba41
